受渡日,時刻コード,システムプライス(円/kWh),Hokkaido,Tohoku,Tokyo,Chubu,Hokuriku,Kansai,Chugoku,Shikoku,Kyushu
2024/10/18,11,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64
2024/10/18,12,15,15,15,15,15,15,15,15,15,15
2024/10/18,13,15.5,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79
2024/10/18,14,13.74,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51
2024/10/18,15,13.64,10.95,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64
2024/10/18,16,13,10.95,13.64,13.64,13.64,13.64,13.64,13.64,13.64,11
2024/10/18,17,13,9.69,14.07,14.07,11.12,11.12,11.12,11.12,11.12,11.12
2024/10/18,18,13.51,9.42,16.47,16.47,11.95,11.95,11.95,11.95,11.95,10.95
2024/10/18,19,13.79,10.95,17.24,17.24,12.31,12.31,12.31,12.31,12.31,10.75
2024/10/18,20,14.5,17.43,17.43,17.43,12,12,12,12,12,10.75
2024/10/18,21,14,10.85,17.43,17.43,12.05,12.05,12.05,12.05,12.05,10.75
2024/10/18,22,13.64,10.79,17.53,17.53,12.07,12.07,12.07,12.07,12.07,10.53
2024/10/18,23,13.64,10.86,17.6,17.6,11.72,11.72,11.72,11.72,11.72,10.53
2024/10/18,24,13.64,10.86,17.56,17.56,12,12,12,12,12,10.53
2024/10/18,25,12.89,9.52,17.15,17.16,10.69,10.69,10.69,10.69,10.69,10.53
2024/10/18,26,12.99,10.78,17.16,17.16,11,11,11,11,11,10.53
2024/10/18,27,16,10.84,18,18,12.04,12.04,12.04,12.04,12.04,10.75
2024/10/18,28,17.53,20.83,20.83,20.83,14,14,14,14,14,10.95
2024/10/18,29,17.62,20.83,20.83,20.83,13.5,13.5,13.5,13.5,13.5,13.5
2024/10/18,30,20,20,20.83,20.83,16.5,16.5,16.5,16.5,16.5,16.5
2024/10/18,31,20.83,20.83,20.83,20.83,16.84,16.84,16.84,16.84,16.84,16.84
2024/10/18,32,20.83,20.83,20.83,20.83,33.25,33.25,33.25,33.25,33.25,33.25
2024/10/18,33,30,20.83,20.83,20.83,33.25,33.25,33.25,33.25,33.25,33.25
2024/10/18,34,33.25,20.83,20.83,20.83,33.25,33.25,33.25,33.25,33.25,33.25
2024/10/18,35,21.38,20.83,20.83,20.83,33.25,33.25,33.25,33.25,18.89,33.25
2024/10/18,36,20.83,20,20.83,20.83,33.25,33.25,33.25,33.25,19,33.25
2024/10/18,37,20.83,12,20.83,20.83,31,31,31,31,30,31
2024/10/18,38,20.83,20.83,20.83,20.83,30,30,30,30,30,30
2024/10/18,39,20.83,20.83,20.83,20.83,21.35,21.35,21.35,21.35,21.35,21.35
2024/10/18,40,18.18,20.71,20.71,20.71,17.42,17.42,17.42,17.42,17.42,17.42
2024/10/18,41,17.53,17.7,17.7,17.7,17.14,17.14,17.14,17.14,17.14,17.14
2024/10/18,42,17.16,17.16,17.16,17.16,15.44,15.44,15.44,15.44,15.44,15.44
2024/10/18,43,16,16.96,16.96,16.96,13.74,13.74,13.74,13.74,13.74,13.74
2024/10/18,44,14.51,16.46,16.46,16.46,12.06,12.06,12.06,12.06,12.06,12.06
2024/10/18,45,15.44,10.96,14,14,14,14,14,14,14,14
2024/10/18,46,13.51,10.95,13.07,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2024/10/18,47,13.46,10.95,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22
2024/10/18,48,12.7,10.95,13.06,13.06,11,11,11,11,11,11
2024/10/19,1,12.74,12.84,12.84,12.84,12.38,12.38,12.38,12.38,12.38,12.38
2024/10/19,2,12.62,11.49,12.89,12.89,11.99,11.99,11.99,11.99,11.99,11.99
2024/10/19,3,12.48,11.49,12.85,12.85,11.59,11.59,11.59,11.59,11.59,11.59
2024/10/19,4,12.41,11.49,12.85,12.85,10.95,10.95,10.95,10.95,10.95,10.95
2024/10/19,5,12.36,12.75,12.75,12.75,10.95,10.95,10.95,10.95,10.95,10.95
2024/10/19,6,12.44,12.84,12.84,12.84,11.32,11.32,11.32,11.32,11.32,11.32
2024/10/19,7,12.49,12.86,12.86,12.86,11.7,11.7,11.7,11.7,11.7,11.7
2024/10/19,8,12.62,12.84,12.84,12.84,12,12,12,12,12,12
2024/10/19,9,12.72,12.86,12.86,12.86,12,12,12,12,12,12
2024/10/19,10,12.76,12.86,12.86,12.86,12.38,12.38,12.38,12.38,12.38,12.38
2024/10/19,11,12.72,12.86,12.86,12.86,11.88,11.88,11.88,11.88,11.88,11.88
2024/10/19,12,12.66,12.86,12.86,12.86,11.66,11.66,11.66,11.66,11.66,11.66
2024/10/19,13,12.49,12.86,12.86,12.86,11,11,11,11,11,11
2024/10/19,14,12.32,12.84,12.84,12.84,10.89,10.89,10.89,10.89,10.89,10.89
2024/10/19,15,12.31,12.76,12.76,12.76,10.75,10.75,10.75,10.75,10.75,10.75
2024/10/19,16,11.93,12.62,12.62,12.62,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/19,17,11.99,12.52,12.52,12.52,10.75,10.75,10.75,10.75,10.75,10.75
2024/10/19,18,11.99,12.52,12.52,12.52,10.75,10.75,10.75,10.75,10.75,10.75
2024/10/19,19,12.09,12.45,12.45,12.45,10.9,10.9,10.9,10.9,10.9,10.75
2024/10/19,20,12.31,12.41,12.41,12.41,10.89,10.89,10.89,10.89,10.89,10.75
2024/10/19,21,11.7,12.32,12.32,12.32,10.89,10.89,10.89,10.89,10.89,10.75
2024/10/19,22,11.39,12.31,12.31,12.31,11.22,11.22,11.22,11.22,11.22,10.75
2024/10/19,23,10.95,12.31,12.31,12.31,10.85,10.85,10.85,10.85,10.85,10.75
2024/10/19,24,10.95,12.31,12.31,12.31,10.85,10.85,10.85,10.85,10.85,10.75
2024/10/19,25,11,12.32,12.32,12.32,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/19,26,11.58,12.42,12.42,12.42,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/19,27,11.3,12.75,12.75,12.75,10.85,10.85,10.85,10.85,10.85,10.75
2024/10/19,28,12.74,14.5,14.5,14.5,11.03,11.03,11.03,11.03,11.03,10.75
2024/10/19,29,13.27,17.11,17.11,17.11,12,12,12,12,12,10.95
2024/10/19,30,14.08,11.83,19.26,19.26,12.44,12.44,12.44,12.44,12.44,11.58
2024/10/19,31,14.78,11.82,18.06,18.06,13.47,13.47,13.47,13.47,13.47,13.47
2024/10/19,32,19.02,11.85,20.73,20.73,14.68,14.68,14.68,14.68,14.68,14.68
2024/10/19,33,17.11,20.73,20.73,20.73,14.5,14.5,14.5,14.5,14.5,14.5
2024/10/19,34,18.06,12,20.73,20.73,14.5,14.5,14.5,14.5,14.5,14.5
2024/10/19,35,18.06,18,20.73,20.73,14.19,14.19,14.19,14.19,14.19,14.19
2024/10/19,36,17.35,12.67,20.73,20.73,14.88,14.88,14.88,14.88,14.88,14.88
2024/10/19,37,17.2,11.85,20.73,20.73,13.47,13.47,13.47,13.47,13.47,13.47
2024/10/19,38,17.02,11.19,20.73,20.73,13,13,13,13,13,13
2024/10/19,39,16.1,11.72,18.06,18.06,13.02,13.02,13.02,13.02,13.02,13.02
2024/10/19,40,13.46,11.61,18.06,18.06,12.44,12.44,12.44,12.44,12.44,12.44
2024/10/19,41,12.97,11.02,17.03,17.03,12.44,12.44,12.44,12.44,12.44,12.44
2024/10/19,42,12.87,10.24,16,16,12,12,12,12,12,12
2024/10/19,43,12.75,10.06,14.07,14.07,11.54,11.54,11.54,11.54,11.54,11.54
2024/10/19,44,12.38,10.03,13.38,13.38,10.9,10.9,10.9,10.9,10.9,10.9
2024/10/19,45,12.39,9.97,13.87,13.87,10.85,10.85,10.85,10.85,10.85,10.85
2024/10/19,46,12.31,9.15,13,13,10.23,10.23,10.23,10.23,10.23,10.23
2024/10/19,47,12,9.15,12.97,12.97,10.22,10,10,10,10,10
2024/10/19,48,10.95,9.15,12.79,12.79,9.18,9.18,9.18,9.18,9.18,9.18
2024/10/20,1,12.26,9.69,13,13.07,10.12,10.12,10.12,10.12,10.12,10.12
2024/10/20,2,12,9.62,12.87,12.87,11.68,9.82,9.82,9.82,9.82,9.82
2024/10/20,3,11.66,9.71,12.52,12.52,11.76,9.07,9.07,9.07,9.07,9.07
2024/10/20,4,11.49,9.15,12.49,12.49,11.75,8.5,8.5,8.5,8.5,8.5
2024/10/20,5,11.07,9.15,12.32,12.32,11.68,9.18,9.18,9.18,9.18,9.18
2024/10/20,6,11.32,9.15,12.35,12.35,11.68,9.55,9.55,9.55,9.55,9.55
2024/10/20,7,11.5,9.15,12.35,12.35,11.68,10.89,10.89,10.89,10.89,10.89
2024/10/20,8,12.07,9.15,12.51,12.51,11.66,11.66,11.66,11.66,11.66,11.66
2024/10/20,9,12.28,9.15,12.62,12.62,11.86,11.86,11.86,11.86,11.86,11.86
2024/10/20,10,12.35,9.15,12.72,12.72,11.92,11.92,11.92,11.92,11.92,11.92
2024/10/20,11,12.38,9.9,12.72,12.72,12,12,12,12,12,12
2024/10/20,12,12.22,9.78,12.72,12.72,11.18,11.18,11.18,11.18,11.18,11.18
2024/10/20,13,12.26,10.4,12.98,12.98,11.5,11.5,11.5,11.5,11.5,11.5
2024/10/20,14,11.81,9.78,12.32,12.32,11,11,11,11,11,11
2024/10/20,15,10,9.13,9.13,11.96,10.28,10.28,10.28,10.28,10.28,10.28
2024/10/20,16,9.1,6,8.02,11.67,8.05,8.05,8.05,8.05,8.05,8.05
2024/10/20,17,8,0.07,9.1,9.1,3,3,3,3,3,3
2024/10/20,18,5.01,3,8.79,8.79,3.6,3.6,3.6,3.6,3.6,0.01
2024/10/20,19,3,1,8,8,3.1,3.1,3.1,3.1,3.1,0.01
2024/10/20,20,1,7.94,7.94,7.94,3,3,3,3,3,0.01
2024/10/20,21,0.5,7.04,7.04,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,22,0.01,3.3,3.3,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,23,0.01,5.01,5.01,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,24,0.01,3.01,3.01,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,25,0.01,7.04,7.04,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,26,0.01,5.01,5.01,5.01,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,27,0.01,7.04,7.04,7.04,0.01,0.01,0.01,0.01,0.01,0.01
2024/10/20,28,1,7.04,7.04,7.04,1,1,1,1,1,0.01
2024/10/20,29,2.01,8.78,8.78,8.78,3,3,3,3,3,0.01
2024/10/20,30,3,4,8.78,8.78,3,3,3,3,3,0.01
2024/10/20,31,8.05,9.1,9.1,9.1,3.6,3,3,3,3,3
2024/10/20,32,9.82,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73
2024/10/20,33,11.04,12.84,12.84,12.84,10.61,8.05,8.05,8.05,8.05,8.05
2024/10/20,34,12.86,11.49,13.34,13.34,10.89,10.89,10.89,10.89,10.89,10.89
2024/10/20,35,13.72,14,14,14,12.46,12.46,12.46,12.46,12.46,12.46
2024/10/20,36,14,14.84,14.84,14.84,12.41,12.41,12.41,12.41,12.41,12.41
2024/10/20,37,14,17.09,17.09,17.09,12.5,12.5,12.5,12.5,12.5,12.5
2024/10/20,38,13.96,14.77,14.77,14.77,12.58,12.58,12.58,12.58,12.58,12.58
2024/10/20,39,13.95,14.07,14.07,14.07,13.75,13.75,13.75,13.75,13.75,13.75
2024/10/20,40,13.64,13.91,13.91,13.91,13.5,13.5,13.5,13.5,13.5,13.5
2024/10/20,41,13.53,13.92,13.92,13.92,13,13,13,13,13,13
2024/10/20,42,13.17,13.79,13.79,13.79,11.97,11.97,11.97,11.97,11.97,11.97
2024/10/20,43,12.98,13.37,13.37,13.37,11.32,11.32,11.32,11.32,11.32,11.32
2024/10/20,44,12.75,13.27,13.27,13.27,11.04,11.04,11.04,11.04,11.04,11.04
2024/10/20,45,12.62,13.6,13.6,13.6,10.85,10.85,10.85,10.85,10.85,10.85
2024/10/20,46,11.8,11.49,13.22,13.22,9.89,9.89,9.89,9.89,9.89,9.89
2024/10/20,47,11.24,11.49,12.94,12.94,8.2,8.2,8.2,8.2,8.2,8.2
2024/10/20,48,10.23,11.49,12.84,12.84,5.13,5.13,5.13,5.13,5.13,5.13
2024/10/21,1,11.04,11.49,12.72,12.72,11.07,8,8,8,8,8
2024/10/21,2,10.85,9.78,12.89,12.89,12.02,8.05,8.05,8.05,8.05,8.05
2024/10/21,3,10.12,11.49,12.81,12.81,11.98,8.05,8.05,8.05,8.05,8.05
2024/10/21,4,9.83,10.29,12.8,12.8,11.88,8.05,8.05,8.05,8.05,8.05
2024/10/21,5,10.29,11.49,12.74,12.74,11.86,8.05,8.05,8.05,8.05,8.05
2024/10/21,6,10.85,11.49,12.86,12.86,11.89,8,8,8,8,8
2024/10/21,7,11.35,12.86,12.86,12.86,8.11,8.11,8.11,8.11,8.11,8.11
2024/10/21,8,11.94,12.86,12.86,12.86,9.19,9.19,9.19,9.19,9.19,9.19
2024/10/21,9,12.28,12.81,12.81,12.81,10.5,10.12,10.12,10.12,10.12,10.12
2024/10/21,10,12.41,12.93,12.93,12.93,9.36,9.36,9.36,9.36,9.36,9.36
2024/10/21,11,12.93,13.17,13.17,13.17,13.01,11.8,11.8,11.8,11.8,11.8
2024/10/21,12,13.08,13.63,13.63,13.63,12.99,12,12,12,12,12
2024/10/21,13,13.16,13.6,13.6,13.6,13.06,12,12,12,12,12
2024/10/21,14,12.75,12.82,12.82,12.82,12.82,12,12,12,12,12
2024/10/21,15,12.43,11.49,12.75,12.75,11.21,11.21,11.21,11.21,11.21,11.21
2024/10/21,16,10.95,9.86,9.86,12.62,10.9,10.9,10.9,10.9,10.9,10.9
2024/10/21,17,10.89,9.94,11.7,12.62,10.93,10.93,10.93,10.93,10.93,10.93
2024/10/21,18,10.7,9.54,9.54,12.43,10.95,10.95,10.95,10.95,10.95,10.95
2024/10/21,19,10,9.15,9.15,12.43,10.75,10.75,10.75,10.75,10.75,10.75
2024/10/21,20,9.36,9.16,9.16,12.28,10,10,10,10,10,10
2024/10/21,21,8.5,9.45,9.45,12.33,9.36,9.36,9.36,9.36,9.36,9.36
2024/10/21,22,8.11,9.37,9.37,12.28,8.05,8.05,8.05,8.05,8.05,8.05
2024/10/21,23,8.48,9.85,9.85,12.28,9.19,9.19,9.19,9.19,9.19,9.19
2024/10/21,24,8.44,9.14,9.59,12.33,9.19,9.19,9.19,9.19,9.19,9.19
2024/10/21,25,7,9.11,9.11,12.33,6,6,6,6,6,6
2024/10/21,26,8.12,9.14,9.14,12.42,8.05,8.05,8.05,8.05,8.05,8.05
2024/10/21,27,9.01,9.96,9.96,12.28,10.01,10.01,10.01,10.01,10.01,10.01
2024/10/21,28,10.95,11.49,11.98,12.58,10.89,10.89,10.89,10.89,10.89,10.89
2024/10/21,29,12.29,11.49,12.86,12.86,11.23,11.23,11.23,11.23,11.23,11.23
2024/10/21,30,12.84,14.35,14.35,14.35,11.23,11.23,11.23,11.23,11.23,11.23
2024/10/21,31,13.5,18.23,18.23,18.23,10.9,10.9,10.9,10.9,10.36,10.9
2024/10/21,32,17.29,19.5,19.5,19.5,12.06,12.06,12.06,12.06,11.66,12.06
2024/10/21,33,18.23,20.69,20.69,20.69,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/21,34,19.54,20.69,20.69,20.69,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/21,35,18.23,20.69,20.69,20.69,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/21,36,18.23,20.69,20.69,20.69,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/21,37,18.23,20.69,20.69,20.69,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/21,38,18.23,20.5,20.5,20.5,16.66,16.66,16.66,16.66,16.66,16.66
2024/10/21,39,17.29,20,20,20,13.93,13.93,13.93,13.93,13.93,13.93
2024/10/21,40,17.02,18.23,18.23,18.23,13.12,13.12,13.12,13.12,13.12,13.12
2024/10/21,41,15.26,18.23,18.23,18.23,13,13,13,13,13,13
2024/10/21,42,13.8,17.16,17.16,17.16,12.02,12.02,12.02,12.02,12.02,12.02
2024/10/21,43,13.21,17.07,17.07,17.07,11.32,11.32,11.32,11.32,11.32,11.32
2024/10/21,44,12.93,11.49,15.4,15.4,10.9,10.9,10.9,10.9,10.9,10.9
2024/10/21,45,13,11.49,14.62,14.62,13.27,11.66,11.66,11.66,11.66,11.66
2024/10/21,46,12.86,11.49,14.31,14.31,13.25,10.85,10.85,10.85,10.85,10.85
2024/10/21,47,12.43,11.49,13.38,13.38,13.24,10.85,10.85,10.85,10.85,10.85
2024/10/21,48,11.87,10.29,13.21,13.21,11.87,9.19,9.19,9.19,9.19,9.19
2024/10/22,1,12.37,10.24,13.17,13.17,13.17,9.66,9.66,9.66,9.66,9.66
2024/10/22,2,12.28,10.23,13.17,13.17,11.54,10.01,10.01,10.01,10.01,10.01
2024/10/22,3,12.1,10.29,13.17,13.17,11.44,9.46,9.46,9.46,9.46,9.46
2024/10/22,4,12.02,10.4,13.17,13.17,11.29,9.18,9.18,9.18,9.18,9.18
2024/10/22,5,12,11.49,13.17,13.17,11,9.19,9.19,9.19,9.19,9.19
2024/10/22,6,12.02,11.49,13.17,13.17,10,9.66,9.66,9.66,9.66,9.66
2024/10/22,7,12.1,13.13,13.13,13.13,10,9.5,9.5,9.5,9.5,9.5
2024/10/22,8,12.19,13.04,13.04,13.04,8.62,8.5,8.5,8.5,8.5,8.5
2024/10/22,9,12.38,13.17,13.17,13.17,11,9.66,9.66,9.66,9.66,9.66
2024/10/22,10,12.52,13.17,13.17,13.17,11.18,10.12,10.12,10.12,10.12,10.12
2024/10/22,11,13.64,13.8,13.8,13.8,11.72,11.66,11.66,11.66,11.66,11.66
2024/10/22,12,13.8,14.85,14.85,14.85,11.83,11.66,11.66,11.66,11.66,11.66
2024/10/22,13,14,16,16,16,16,12,12,12,12,12
2024/10/22,14,13.17,13.17,13.17,13.17,13.17,12,12,12,12,12
2024/10/22,15,12.86,11.49,13.17,13.17,11.58,11.58,11.58,11.58,11.58,11.58
2024/10/22,16,12.35,9.64,9.64,12.94,11.43,10.93,10.93,10.93,10.93,10.93
2024/10/22,17,12.25,11.16,11.16,12.67,11,11,11,11,11,11
2024/10/22,18,12.1,10.4,10.4,12.67,11.43,11.43,11.43,11.43,11.43,11.43
2024/10/22,19,11.03,9.99,9.99,12.42,11.32,11.32,11.32,11.32,11.32,10.74
2024/10/22,20,10.93,10.06,9.75,12.35,10.9,10.9,10.9,10.9,10.9,10.74
2024/10/22,21,10.53,9.4,9.4,12.26,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/22,22,10.31,9.46,9.46,12.19,10.36,10.36,10.36,10.36,10.36,10.36
2024/10/22,23,10.53,9.76,9.76,12.28,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/22,24,10.74,10.06,10.06,12.22,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/22,25,9.66,9.15,9.42,12.28,8.05,8.05,8.05,8.05,8.05,8.05
2024/10/22,26,10.54,10.06,11,12.28,9.18,9.18,9.18,9.18,9.18,9.18
2024/10/22,27,10.85,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.74
2024/10/22,28,12.28,12.84,12.84,12.84,12,12,12,12,12,10.93
2024/10/22,29,12.86,12.93,12.93,12.93,12.2,12.2,12.2,12.2,12.2,11.58
2024/10/22,30,14.05,11.49,14.5,14.5,14.5,14.5,14.5,14.5,14.5,12.54
2024/10/22,31,15.97,17.2,17.2,17.2,14.65,14.65,14.65,14.65,14.65,14.65
2024/10/22,32,18,21.18,19.25,19.25,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,33,19.25,20.7,20.7,20.7,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,34,19.25,20.7,20.7,20.7,17.41,17.41,17.41,17.41,17.41,17.41
2024/10/22,35,19.25,20.7,20.7,20.7,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,36,19.25,20.7,20.7,20.7,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,37,17.71,19.25,19.25,19.25,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,38,17.35,19.25,19.25,19.25,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,39,17.02,19.25,19.25,19.25,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/22,40,16.28,18.2,18.2,18.2,15.61,15.61,15.61,15.61,15.61,15.61
2024/10/22,41,15.54,20.7,20.7,20.7,13.04,13.04,13.04,13.04,13.04,13.04
2024/10/22,42,13.99,17.16,17.16,17.16,12.69,12.69,12.69,12.69,12.69,12.69
2024/10/22,43,13.44,15.61,15.61,15.61,12.75,12.75,12.75,12.75,12.75,12.75
2024/10/22,44,13,15,15,15,11.94,11.94,11.94,11.94,11.94,11.94
2024/10/22,45,13.17,16.09,16.09,16.09,12.15,11.94,11.94,11.94,11.94,11.94
2024/10/22,46,12.85,16.6,16.6,16.6,11.96,10.9,10.9,10.9,10.9,10.9
2024/10/22,47,12.28,16,16,16,10.85,10.85,10.85,10.85,10.85,10.85
2024/10/22,48,11.51,16.49,16.49,16.49,8.08,8.08,8.08,8.08,8.08,8.08
2024/10/23,1,12.89,14.36,14.36,14.36,8.74,8.74,8.74,8.74,8.74,8.74
2024/10/23,2,12.87,14.36,14.36,14.36,9.18,9.18,9.18,9.18,9.18,9.18
2024/10/23,3,12.3,13.82,13.82,13.82,8.05,8.05,8.05,8.05,8.05,8.05
2024/10/23,4,11.75,13.5,13.5,13.5,7.88,7.88,7.88,7.88,7.88,7.88
2024/10/23,5,11.78,13.44,13.44,13.44,8,8,8,8,8,8
2024/10/23,6,11.6,13.5,13.5,13.5,8.31,8.31,8.31,8.31,8.31,8.31
2024/10/23,7,11.8,13.44,13.44,13.44,9.19,9.19,9.19,9.19,9.19,9.19
2024/10/23,8,12.3,13.44,13.44,13.44,9.85,9.85,9.85,9.85,9.85,9.85
2024/10/23,9,12.5,13.44,13.44,13.44,10.85,10.85,10.85,10.85,10.85,10.85
2024/10/23,10,11.94,13.44,13.44,13.44,10.48,10.48,10.48,10.48,10.48,10.48
2024/10/23,11,13.17,13.78,13.78,13.78,11.58,11.58,11.58,11.58,11.58,11.58
2024/10/23,12,13.06,14.36,14.36,14.36,11.5,11.5,11.5,11.5,11.5,11.5
2024/10/23,13,13.07,13.17,13.17,13.17,13.17,13.15,13.15,13.15,13.15,11.58
2024/10/23,14,13.17,13.21,13.21,13.21,13.21,13.15,13.15,13.15,13.15,11.58
2024/10/23,15,13.07,13.44,13.44,13.44,13.44,12.38,12.38,12.38,12.38,10.93
2024/10/23,16,13.17,13.32,13.32,13.32,13.32,13,13,13,13,10.53
2024/10/23,17,13.19,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,10.53
2024/10/23,18,13.8,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,10.53
2024/10/23,19,15,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,10.53
2024/10/23,20,14.23,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,10.53
2024/10/23,21,13.82,16.71,16.71,16.71,16.71,16.71,16.71,16.71,16.71,10.53
2024/10/23,22,13.38,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,10.38
2024/10/23,23,13.8,17.11,17.11,17.11,17.11,17.11,17.11,17.11,17.11,7.83
2024/10/23,24,13.8,17.11,17.11,17.11,17.11,17.11,17.11,17.11,15,5.01
2024/10/23,25,13.09,14.07,14.07,14.07,14.07,14.07,14.07,14.07,11.66,3
2024/10/23,26,13.17,15,15,15,15,15,15,15,11.66,2.01
2024/10/23,27,16.47,20.79,20.79,20.79,17.41,17.41,17.41,17.41,15,7.39
2024/10/23,28,17.03,20.85,20.85,20.85,17.41,17.41,17.41,17.41,15.35,10.38
2024/10/23,29,18,20.85,20.85,20.85,20,20,20,20,15.16,10.53
2024/10/23,30,19.26,20.85,20.85,20.85,20.84,20.84,20.84,20.84,18.25,10.53
2024/10/23,31,19.26,20.85,20.85,20.85,18.96,18.96,18.96,18.96,18,10.74
2024/10/23,32,20.85,20.86,20.86,20.86,20,20,20,20,20,10.93
2024/10/23,33,20,20.85,20.85,20.85,18.9,18,18,18,18,14.65
2024/10/23,34,20.85,20.86,20.86,20.86,19.39,19.39,19.39,19.39,19.39,19.39
2024/10/23,35,20.85,20.85,20.85,20.85,17.65,17.65,17.65,17.65,17.65,17.65
2024/10/23,36,20,20.85,20.85,20.85,17.41,17.41,17.41,17.41,17.41,17.41
2024/10/23,37,19.26,20.85,20.85,20.85,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/23,38,19.26,20.85,20.85,20.85,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/23,39,18,20.85,20.85,20.85,17.02,17.02,17.02,17.02,17.02,17.02
2024/10/23,40,17.07,20.85,20.85,20.85,17.02,17.02,17.02,17.02,16.59,17.02
2024/10/23,41,17.02,20.85,20.85,20.85,13.74,13.74,13.74,13.74,13.74,13.74
2024/10/23,42,15.01,20.85,20.85,20.85,12.38,12.38,12.38,12.38,12.38,12.38
2024/10/23,43,14.09,18,18,18,12,12,12,12,12,12
2024/10/23,44,13.07,16.6,16.6,16.6,11.84,11.84,11.84,11.84,11.84,11.84
2024/10/23,45,12.97,11.49,13.58,17.16,11.27,11.27,11.27,11.27,11.27,11.27
2024/10/23,46,11.66,11.51,11.72,16.96,10.89,10.89,10.89,10.89,10.89,10.89
2024/10/23,47,11.5,11.51,16,16.49,10.85,10.85,10.85,10.85,10.85,10.85
2024/10/23,48,10.39,11.49,14.36,14.36,8.03,8.03,8.03,8.03,8.03,8.03
2024/10/24,1,11.94,10.4,16,17.03,9.41,9.41,9.41,9.41,9.41,9.41
2024/10/24,2,12.32,11.4,17.03,17.03,11.22,9.52,9.52,9.52,9.52,9.52
2024/10/24,3,11.5,10.3,16,16,11.2,9.18,9.18,9.18,9.18,9.18
2024/10/24,4,11.11,11.53,16,16,10.85,9.14,9.14,9.14,9.14,9.14
2024/10/24,5,11.17,11.49,15,15,9.14,9.14,9.14,9.14,9.14,9.14
2024/10/24,6,11.21,10.88,14.5,14.5,9.27,9.27,9.27,9.27,9.27,9.27
2024/10/24,7,11.49,10.4,14.5,14.5,10.11,10.11,10.11,10.11,10.11,10.11
2024/10/24,8,11.94,11.53,15,15,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/24,9,12.5,11.69,15.8,15.8,10.74,10.74,10.74,10.74,10.74,10.74
2024/10/24,10,12.55,11.73,16,16,10.7,10.7,10.7,10.7,10.7,10.7
2024/10/24,11,13.01,11.7,16.4,16.4,12.38,12.38,12.38,12.38,12.38,10.93
2024/10/24,12,12.97,11.5,17.03,17.03,11.94,11.94,11.94,11.94,11.94,11.58
2024/10/24,13,14.16,11.49,15.66,15.66,15.66,11.94,11.94,11.94,11.94,11.58
2024/10/24,14,13.6,11.49,12.86,14.32,14.32,11.24,11.24,11.24,11.24,11.24
2024/10/24,15,12.32,9.85,9.85,14.32,14.32,10.5,10.5,10.5,10.5,10.5
2024/10/24,16,10.74,8.93,8.93,14.11,14.11,9.52,9.52,9.52,9.52,9.52
2024/10/24,17,10.74,9.15,9.94,13,10.99,10.38,10.38,10.38,10.38,10.38
2024/10/24,18,10.38,9.15,9.15,12.81,10.53,10.53,10.53,10.53,10.53,10.53
2024/10/24,19,10.01,8.76,8.76,12.81,10.53,10.53,10.53,10.53,10.53,10.53
